s,h,theta,w,x
2.871407614856304469e-01,1.861034911806546122e-01,6.013451076803009165e-01,9.357974811560536288e-02,2.139649672378406142e-01
2.872241114889644287e-01,1.861506468906419243e-01,6.013529205216560092e-01,9.389091058638945886e-02,2.140336955971429145e-01
2.873074614922984660e-01,1.861978031384811938e-01,6.013607592903592591e-01,9.420188004630195011e-02,2.141024235880251703e-01
2.873908114956324478e-01,1.862449599259508315e-01,6.013686239703293079e-01,9.451265663772466519e-02,2.141711512092604464e-01
2.874741614989664296e-01,1.862921172548282489e-01,6.013765145454963434e-01,9.482324050289604733e-02,2.142398784596226957e-01
2.875575115023004669e-01,1.863392751268896641e-01,6.013844309998027660e-01,9.513363178391052999e-02,2.143086053378865374e-01
2.876408615056344487e-01,1.863864335439100739e-01,6.013923733172024111e-01,9.544383062271834250e-02,2.143773318428271735e-01
2.877242115089684305e-01,1.864335925076635037e-01,6.014003414816612159e-01,9.575383716112689791e-02,2.144460579732206940e-01
2.878075615123024678e-01,1.864807520199227853e-01,6.014083354771568857e-01,9.606365154080011293e-02,2.145147837278438829e-01
2.878909115156364495e-01,1.865279120824595294e-01,6.014163552876787833e-01,9.637327390325832466e-02,2.145835091054741073e-01
2.879742615189704313e-01,1.865750726970443474e-01,6.014244008972282618e-01,9.668270438987945636e-02,2.146522341048895666e-01
2.880576115223044686e-01,1.866222338654467128e-01,6.014324722898182207e-01,9.699194314189878152e-02,2.147209587248691820e-01
2.881409615256385059e-01,1.866693955894348778e-01,6.014405694494736609e-01,9.730099030040853525e-02,2.147896829641924854e-01
2.882243115289724877e-01,1.867165578707759566e-01,6.014486923602309076e-01,9.760984600635863595e-02,2.148584068216397303e-01
2.883076615323064695e-01,1.867637207112360920e-01,6.014568410061384984e-01,9.791851040055714328e-02,2.149271302959919749e-01
2.883910115356405068e-01,1.868108841125802055e-01,6.014650153712562952e-01,9.822698362367017488e-02,2.149958533860309717e-01
2.884743615389744886e-01,1.868580480765720531e-01,6.014732154396560393e-01,9.853526581622151781e-02,2.150645760905390558e-01
2.885577115423084704e-01,1.869052126049743079e-01,6.014814411954212403e-01,9.884335711859382201e-02,2.151332984082994226e-01
2.886410615456425077e-01,1.869523776995485886e-01,6.014896926226470653e-01,9.915125767102841992e-02,2.152020203380959340e-01
2.887244115489764895e-01,1.869995433620552372e-01,6.014979697054404495e-01,9.945896761362472971e-02,2.152707418787130345e-01
2.888077615523104713e-01,1.870467095942535962e-01,6.015062724279196527e-01,9.976648708634178186e-02,2.153394630289360567e-01
2.888911115556445086e-01,1.870938763979019259e-01,6.015146007742149248e-01,1.000738162289976363e-01,2.154081837875509720e-01
2.889744615589784904e-01,1.871410437747571820e-01,6.015229547284681733e-01,1.003809551812691742e-01,2.154769041533443896e-01
2.890578115623124722e-01,1.871882117265753487e-01,6.015313342748327408e-01,1.006879040826932498e-01,2.155456241251036964e-01
2.891411615656464540e-01,1.872353802551112445e-01,6.015397393974737383e-01,1.009946630726663436e-01,2.156143437016169451e-01
2.892245115689804358e-01,1.872825493621186332e-01,6.015481700805678233e-01,1.013012322904447843e-01,2.156830628816729378e-01
2.893078615723144731e-01,1.873297190493500852e-01,6.015566263083034215e-01,1.016076118751449986e-01,2.157517816640611708e-01
2.893912115756484549e-01,1.873768893185570328e-01,6.015651080648801718e-01,1.019138019657432059e-01,2.158205000475717505e-01
2.894745615789824367e-01,1.874240601714898535e-01,6.015736153345097037e-01,1.022198027010766258e-01,2.158892180309955888e-01
2.895579115823164740e-01,1.874712316098978426e-01,6.015821481014149708e-01,1.025256142198431170e-01,2.159579356131242911e-01
2.896412615856504558e-01,1.875184036355290740e-01,6.015907063498305840e-01,1.028312366606006500e-01,2.160266527927500735e-01
2.897246115889844376e-01,1.875655762501305668e-01,6.015992900640025898e-01,1.031366701617687370e-01,2.160953695686659293e-01
2.898079615923184749e-01,1.876127494554482578e-01,6.016078992281888027e-01,1.034419148616281675e-01,2.161640859396656011e-01
2.898913115956524567e-01,1.876599232532268902e-01,6.016165338266581397e-01,1.037469708983204814e-01,2.162328019045433314e-01
2.899746615989864384e-01,1.877070976452101803e-01,6.016251938436913971e-01,1.040518384098492177e-01,2.163015174620942782e-01
2.900580116023204758e-01,1.877542726331407064e-01,6.016338792635808064e-01,1.043565175340796236e-01,2.163702326111142105e-01
2.901413616056545131e-01,1.878014482187599088e-01,6.016425900706300345e-01,1.046610084087384734e-01,2.164389473503995631e-01
2.902247116089884948e-01,1.878486244038081177e-01,6.016513262491540726e-01,1.049653111714146381e-01,2.165076616787474650e-01
2.903080616123224766e-01,1.878958011900245528e-01,6.016600877834796801e-01,1.052694259595596121e-01,2.165763755949557667e-01
2.903914116156565139e-01,1.879429785791474350e-01,6.016688746579447189e-01,1.055733529104873475e-01,2.166450890978230959e-01
2.904747616189904957e-01,1.879901565729137081e-01,6.016776868568988190e-01,1.058770921613736843e-01,2.167138021861485797e-01
2.905581116223244775e-01,1.880373351730592890e-01,6.016865243647029349e-01,1.061806438492579191e-01,2.167825148587322059e-01
2.906414616256585148e-01,1.880845143813190679e-01,6.016953871657292341e-01,1.064840081110423747e-01,2.168512271143746284e-01
2.907248116289924966e-01,1.881316941994266578e-01,6.017042752443615417e-01,1.067871850834918313e-01,2.169199389518770560e-01
2.908081616323264784e-01,1.881788746291147008e-01,6.017131885849950068e-01,1.070901749032349970e-01,2.169886503700415581e-01
2.908915116356605157e-01,1.882260556721147282e-01,6.017221271720359921e-01,1.073929777067641755e-01,2.170573613676708424e-01
2.909748616389944975e-01,1.882732373301570783e-01,6.017310909899026283e-01,1.076955936304346412e-01,2.171260719435682274e-01
2.910582116423284793e-01,1.883204196049710621e-01,6.017400800230240376e-01,1.079980228104661932e-01,2.171947820965378362e-01
2.911415616456624611e-01,1.883676024982848807e-01,6.017490942558406664e-01,1.083002653829424622e-01,2.172634918253844027e-01
2.912249116489964429e-01,1.884147860118256246e-01,6.017581336728046182e-01,1.086023214838112705e-01,2.173322011289133826e-01
2.913082616523304802e-01,1.884619701473193298e-01,6.017671982583792101e-01,1.089041912488850489e-01,2.174009100059309529e-01
2.913916116556644620e-01,1.885091549064907834e-01,6.017762879970387502e-01,1.092058748138401425e-01,2.174696184552438460e-01
2.914749616589984438e-01,1.885563402910638564e-01,6.017854028732693150e-01,1.095073723142184347e-01,2.175383264756595991e-01
2.915583116623324811e-01,1.886035263027612263e-01,6.017945428715679723e-01,1.098086838854264724e-01,2.176070340659864710e-01
2.916416616656664629e-01,1.886507129433044605e-01,6.018037079764432251e-01,1.101098096627354805e-01,2.176757412250332202e-01
2.917250116690004447e-01,1.886979002144140993e-01,6.018128981724147897e-01,1.104107497812825134e-01,2.177444479516094655e-01
2.918083616723344820e-01,1.887450881178095730e-01,6.018221134440135955e-01,1.107115043760700246e-01,2.178131542445254643e-01
2.918917116756684638e-01,1.887922766552090903e-01,6.018313537757817855e-01,1.110120735819655896e-01,2.178818601025920842e-01
2.919750616790024456e-01,1.888394658283299443e-01,6.018406191522729376e-01,1.113124575337030853e-01,2.179505655246209705e-01
2.920584116823364829e-01,1.888866556388882900e-01,6.018499095580516212e-01,1.116126563658824400e-01,2.180192705094244343e-01
2.921417616856705202e-01,1.889338460885990612e-01,6.018592249776938408e-01,1.119126702129692869e-01,2.180879750558153973e-01
2.922251116890045020e-01,1.889810371791762478e-01,6.018685653957865922e-01,1.122124992092956020e-01,2.181566791626074753e-01
2.923084616923384838e-01,1.890282289123326465e-01,6.018779307969281955e-01,1.125121434890603289e-01,2.182253828286150332e-01
2.923918116956725211e-01,1.890754212897801101e-01,6.018873211657281841e-01,1.128116031863289348e-01,2.182940860526531301e-01
2.924751616990065028e-01,1.891226143132291870e-01,6.018967364868069714e-01,1.131108784350332852e-01,2.183627888335373524e-01
2.925585117023404846e-01,1.891698079843895375e-01,6.019061767447966282e-01,1.134099693689727961e-01,2.184314911700840911e-01
2.926418617056745219e-01,1.892170023049696004e-01,6.019156419243398837e-01,1.137088761218140870e-01,2.185001930611104592e-01
2.927252117090085037e-01,1.892641972766767877e-01,6.019251320100909020e-01,1.140075988270904811e-01,2.185688945054340415e-01
2.928085617123424855e-01,1.893113929012174013e-01,6.019346469867148386e-01,1.143061376182035183e-01,2.186375955018733108e-01
2.928919117156765228e-01,1.893585891802966881e-01,6.019441868388879513e-01,1.146044926284224691e-01,2.187062960492473507e-01
2.929752617190105046e-01,1.894057861156187572e-01,6.019537515512978221e-01,1.149026639908837660e-01,2.187749961463758275e-01
2.930586117223444864e-01,1.894529837088866631e-01,6.019633411086428021e-01,1.152006518385926132e-01,2.188436957920791848e-01
2.931419617256784682e-01,1.895001819618023498e-01,6.019729554956324558e-01,1.154984563044222784e-01,2.189123949851785045e-01
2.932253117290124500e-01,1.895473808760667622e-01,6.019825946969875607e-01,1.157960775211142185e-01,2.189810937244955624e-01
2.933086617323464873e-01,1.895945804533797074e-01,6.019922586974397749e-01,1.160935156212789254e-01,2.190497920088528283e-01
2.933920117356804691e-01,1.896417806954397989e-01,6.020019474817318583e-01,1.163907707373947609e-01,2.191184898370732992e-01
2.934753617390144509e-01,1.896889816039447618e-01,6.020116610346175623e-01,1.166878430018097601e-01,2.191871872079808048e-01
2.935587117423484882e-01,1.897361831805911558e-01,6.020213993408617403e-01,1.169847325467409521e-01,2.192558841203998410e-01
2.936420617456824700e-01,1.897833854270744025e-01,6.020311623852402372e-01,1.172814395042741376e-01,2.193245805731554310e-01
2.937254117490164518e-01,1.898305883450888965e-01,6.020409501525399998e-01,1.175779640063649850e-01,2.193932765650733752e-01
2.938087617523504891e-01,1.898777919363280331e-01,6.020507626275586333e-01,1.178743061848388646e-01,2.194619720949801955e-01
2.938921117556844709e-01,1.899249962024839311e-01,6.020605997951050670e-01,1.181704661713902510e-01,2.195306671617029137e-01
2.939754617590184527e-01,1.899722011452478487e-01,6.020704616399991105e-01,1.184664440975840699e-01,2.195993617640693563e-01
2.940588117623524900e-01,1.900194067663098230e-01,6.020803481470714535e-01,1.187622400948554618e-01,2.196680559009080158e-01
2.941421617656865273e-01,1.900666130673589194e-01,6.020902593011638881e-01,1.190578542945093937e-01,2.197367495710479679e-01
2.942255117690205091e-01,1.901138200500829545e-01,6.021001950871289754e-01,1.193532868277212000e-01,2.198054427733189264e-01
2.943088617723544909e-01,1.901610277161688567e-01,6.021101554898302677e-01,1.196485378255372350e-01,2.198741355065514103e-01
2.943922117756885282e-01,1.902082360673024164e-01,6.021201404941423085e-01,1.199436074188746371e-01,2.199428277695765765e-01
2.944755617790225100e-01,1.902554451051683138e-01,6.021301500849504107e-01,1.202384957385208980e-01,2.200115195612261099e-01
2.945589117823564917e-01,1.903026548314502020e-01,6.021401842471508781e-01,1.205332029151351542e-01,2.200802108803324997e-01
2.946422617856905291e-01,1.903498652478306796e-01,6.021502429656508948e-01,1.208277290792477837e-01,2.201489017257288738e-01
2.947256117890245108e-01,1.903970763559911517e-01,6.021603262253685251e-01,1.211220743612600598e-01,2.202175920962489153e-01
2.948089617923584926e-01,1.904442881576120794e-01,6.021704340112327136e-01,1.214162388914453439e-01,2.202862819907270842e-01
2.948923117956925299e-01,1.904915006543728695e-01,6.021805663081830629e-01,1.217102227999488778e-01,2.203549714079985067e-01
2.949756617990265117e-01,1.905387138479517350e-01,6.021907231011702777e-01,1.220040262167871592e-01,2.204236603468988642e-01
2.950590118023604935e-01,1.905859277400258900e-01,6.022009043751558321e-01,1.222976492718493846e-01,2.204923488062645875e-01
2.951423618056944753e-01,1.906331423322715213e-01,6.022111101151119694e-01,1.225910920948968114e-01,2.205610367849327180e-01
2.952257118090284571e-01,1.906803576263636779e-01,6.022213403060217018e-01,1.228843548155631044e-01,2.206297242817409909e-01
2.953090618123624944e-01,1.907275736239764374e-01,6.022315949328789220e-01,1.231774375633547663e-01,2.206984112955278354e-01
2.953924118156964762e-01,1.907747903267826284e-01,6.022418739806881804e-01,1.234703404676503469e-01,2.207670978251322080e-01
2.954757618190304580e-01,1.908220077364542189e-01,6.022521774344651302e-01,1.237630636577019827e-01,2.208357838693938424e-01
2.955591118223644953e-01,1.908692258546620391e-01,6.022625052792357492e-01,1.240556072626348705e-01,2.209044694271531106e-01
2.956424618256984771e-01,1.909164446830757533e-01,6.022728575000371176e-01,1.243479714114468504e-01,2.209731544972509398e-01
2.957258118290324589e-01,1.909636642233641102e-01,6.022832340819168628e-01,1.246401562330097107e-01,2.210418390785290343e-01
2.958091618323664962e-01,1.910108844771947478e-01,6.022936350099334923e-01,1.249321618560688546e-01,2.211105231698297369e-01
2.958925118357004780e-01,1.910581054462341943e-01,6.023040602691561718e-01,1.252239884092427868e-01,2.211792067699959452e-01
2.959758618390344598e-01,1.911053271321479785e-01,6.023145098446647250e-01,1.255156360210245292e-01,2.212478898778713066e-01
2.960592118423684971e-01,1.911525495366005745e-01,6.023249837215497449e-01,1.258071048197811070e-01,2.213165724923001343e-01
2.961425618457025344e-01,1.911997726612553183e-01,6.023354818849125936e-01,1.260983949337533827e-01,2.213852546121272968e-01
2.962259118490365162e-01,1.912469965077745193e-01,6.023460043198651803e-01,1.263895064910566524e-01,2.214539362361983288e-01
2.963092618523704980e-01,1.912942210778194596e-01,6.023565510115300725e-01,1.266804396196810345e-01,2.215226173633595141e-01
2.963926118557045353e-01,1.913414463730503945e-01,6.023671219450407177e-01,1.269711944474914422e-01,2.215912979924577753e-01
2.964759618590385171e-01,1.913886723951264135e-01,6.023777171055408886e-01,1.272617711022269171e-01,2.216599781223405341e-01
2.965593118623724989e-01,1.914358991457056347e-01,6.023883364781852379e-01,1.275521697115022390e-01,2.217286577518559898e-01
2.966426618657065362e-01,1.914831266264451215e-01,6.023989800481391876e-01,1.278423904028073432e-01,2.217973368798530354e-01
2.967260118690405180e-01,1.915303548390008270e-01,6.024096478005782629e-01,1.281324333035068486e-01,2.218660155051810356e-01
2.968093618723744997e-01,1.915775837850277052e-01,6.024203397206890909e-01,1.284222985408415285e-01,2.219346936266901604e-01
2.968927118757085371e-01,1.916248134661796276e-01,6.024310557936688459e-01,1.287119862419277561e-01,2.220033712432312178e-01
2.969760618790425188e-01,1.916720438841093832e-01,6.024417960047249165e-01,1.290014965337571984e-01,2.220720483536555157e-01
2.970594118823765006e-01,1.917192750404687895e-01,6.024525603390756823e-01,1.292908295431979826e-01,2.221407249568151387e-01
2.971427618857104824e-01,1.917665069369085262e-01,6.024633487819498479e-01,1.295799853969942794e-01,2.222094010515628104e-01
2.972261118890444642e-01,1.918137395750783014e-01,6.024741613185868871e-01,1.298689642217664975e-01,2.222780766367518646e-01
2.973094618923785015e-01,1.918609729566267408e-01,6.024849979342367101e-01,1.301577661440116440e-01,2.223467517112363290e-01
2.973928118957124833e-01,1.919082070832013598e-01,6.024958586141595518e-01,1.304463912901028533e-01,2.224154262738707311e-01
2.974761618990464651e-01,1.919554419564487024e-01,6.025067433436266384e-01,1.307348397862906075e-01,2.224841003235104031e-01
2.975595119023805024e-01,1.920026775780142858e-01,6.025176521079192993e-01,1.310231117587021266e-01,2.225527738590113158e-01
2.976428619057144842e-01,1.920499139495424612e-01,6.025285848923295218e-01,1.313112073333413399e-01,2.226214468792299117e-01
2.977262119090484660e-01,1.920971510726766363e-01,6.025395416821599515e-01,1.315991266360899414e-01,2.226901193830234382e-01
2.978095619123825033e-01,1.921443889490591916e-01,6.025505224627233369e-01,1.318868697927068623e-01,2.227587913692497812e-01
2.978929119157164851e-01,1.921916275803313146e-01,6.025615272193433070e-01,1.321744369288282428e-01,2.228274628367673260e-01
2.979762619190504669e-01,1.922388669681333040e-01,6.025725559373538154e-01,1.324618281699683486e-01,2.228961337844352353e-01
2.980596119223845042e-01,1.922861071141043765e-01,6.025836086020990301e-01,1.327490436415194042e-01,2.229648042111132822e-01
2.981429619257184860e-01,1.923333480198826106e-01,6.025946851989339992e-01,1.330360834687509541e-01,2.230334741156617950e-01
2.982263119290524678e-01,1.923805896871051690e-01,6.026057857132238738e-01,1.333229477768113902e-01,2.231021434969418238e-01
2.983096619323865051e-01,1.924278321174081596e-01,6.026169101303443520e-01,1.336096366907274513e-01,2.231708123538151123e-01
2.983930119357204869e-01,1.924750753124265246e-01,6.026280584356815684e-01,1.338961503354036686e-01,2.232394806851438485e-01
2.984763619390544687e-01,1.925223192737942624e-01,6.026392306146319822e-01,1.341824888356238643e-01,2.233081484897910252e-01
2.985597119423885060e-01,1.925695640031444000e-01,6.026504266526025999e-01,1.344686523160506797e-01,2.233768157666202459e-01
2.986430619457224878e-01,1.926168095021087157e-01,6.026616465350105312e-01,1.347546409012250757e-01,2.234454825144956414e-01
2.987264119490564696e-01,1.926640557723181824e-01,6.026728902472836547e-01,1.350404547155676926e-01,2.235141487322820919e-01
2.988097619523905069e-01,1.927113028154025798e-01,6.026841577748598411e-01,1.353260938833783789e-01,2.235828144188451161e-01
2.988931119557244886e-01,1.927585506329906884e-01,6.026954491031875083e-01,1.356115585288359127e-01,2.236514795730507321e-01
2.989764619590584704e-01,1.928057992267102616e-01,6.027067642177255102e-01,1.358968487759991961e-01,2.237201441937657076e-01
2.990598119623925077e-01,1.928530485981880815e-01,6.027181031039426928e-01,1.361819647488067830e-01,2.237888082798574763e-01
2.991431619657264895e-01,1.929002987490497367e-01,6.027294657473186712e-01,1.364669065710765183e-01,2.238574718301939714e-01
2.992265119690604713e-01,1.929475496809198998e-01,6.027408521333430524e-01,1.367516743665069257e-01,2.239261348436438481e-01
2.993098619723945086e-01,1.929948013954222441e-01,6.027522622475158798e-01,1.370362682586766523e-01,2.239947973190763997e-01
2.993932119757284904e-01,1.930420538941792774e-01,6.027636960753472994e-01,1.373206883710440807e-01,2.240634592553614468e-01
2.994765619790624722e-01,1.930893071788125359e-01,6.027751536023582268e-01,1.376049348269486050e-01,2.241321206513695596e-01
2.995599119823965095e-01,1.931365612509426122e-01,6.027866348140792363e-01,1.378890077496103261e-01,2.242007815059719467e-01
2.996432619857304913e-01,1.931838161121889053e-01,6.027981396960515603e-01,1.381729072621295240e-01,2.242694418180402605e-01
2.997266119890644731e-01,1.932310717641698983e-01,6.028096682338266454e-01,1.384566334874879623e-01,2.243381015864469863e-01
2.998099619923984549e-01,1.932783282085030196e-01,6.028212204129660412e-01,1.387401865485482777e-01,2.244067608100651368e-01
2.998933119957324367e-01,1.933255854468046431e-01,6.028327962190417333e-01,1.390235665680544519e-01,2.244754194877683628e-01
2.999766619990664740e-01,1.933728434806901431e-01,6.028443956376356994e-01,1.393067736686318947e-01,2.245440776184310094e-01
3.000600120024004558e-01,1.934201023117738394e-01,6.028560186543403532e-01,1.395898079727870278e-01,2.246127352009278932e-01
3.001433620057344376e-01,1.934673619416690249e-01,6.028676652547581005e-01,1.398726696029085892e-01,2.246813922341346081e-01
3.002267120090684749e-01,1.935146223719880210e-01,6.028793354245017833e-01,1.401553586812670782e-01,2.247500487169273309e-01
3.003100620124024567e-01,1.935618836043420110e-01,6.028910291491941242e-01,1.404378753300143945e-01,2.248187046481827656e-01
3.003934120157364385e-01,1.936091456403412625e-01,6.029027464144683934e-01,1.407202196711851705e-01,2.248873600267783379e-01
3.004767620190704758e-01,1.936564084815950160e-01,6.029144872059677418e-01,1.410023918266962439e-01,2.249560148515921676e-01
3.005601120224044576e-01,1.937036721297113462e-01,6.029262515093456454e-01,1.412843919183464358e-01,2.250246691215027628e-01
3.006434620257384394e-01,1.937509365862974675e-01,6.029380393102655722e-01,1.415662200678176885e-01,2.250933228353894644e-01
3.007268120290724767e-01,1.937982018529595118e-01,6.029498505944012043e-01,1.418478763966745937e-01,2.251619759921321962e-01
3.008101620324065140e-01,1.938454679313025841e-01,6.029616853474363269e-01,1.421293610263643092e-01,2.252306285906114369e-01
3.008935120357404958e-01,1.938927348229307068e-01,6.029735435550649392e-01,1.424106740782168923e-01,2.252992806297082762e-01
3.009768620390744776e-01,1.939400025294469865e-01,6.029854252029911432e-01,1.426918156734461596e-01,2.253679321083044973e-01
3.010602120424085149e-01,1.939872710524535304e-01,6.029973302769289223e-01,1.429727859331490492e-01,2.254365830252825220e-01
3.011435620457424966e-01,1.940345403935512247e-01,6.030092587626025846e-01,1.432535849783055371e-01,2.255052333795252162e-01
3.012269120490764784e-01,1.940818105543401506e-01,6.030212106457464305e-01,1.435342129297795533e-01,2.255738831699162505e-01
3.013102620524105157e-01,1.941290815364193068e-01,6.030331859121048632e-01,1.438146699083191482e-01,2.256425323953399065e-01
3.013936120557444975e-01,1.941763533413866094e-01,6.030451845474322781e-01,1.440949560345553826e-01,2.257111810546809094e-01
3.014769620590784793e-01,1.942236259708390311e-01,6.030572065374931734e-01,1.443750714290040482e-01,2.257798291468247620e-01
3.015603120624125166e-01,1.942708994263725453e-01,6.030692518680620395e-01,1.446550162120651406e-01,2.258484766706575775e-01
3.016436620657464984e-01,1.943181737095819595e-01,6.030813205249234699e-01,1.449347905040224427e-01,2.259171236250659409e-01
3.017270120690804802e-01,1.943654488220612486e-01,6.030934124938720498e-01,1.452143944250447738e-01,2.259857700089371868e-01
3.018103620724144620e-01,1.944127247654033053e-01,6.031055277607122456e-01,1.454938280951854346e-01,2.260544158211592602e-01
3.018937120757484438e-01,1.944600015411999394e-01,6.031176663112588487e-01,1.457730916343823735e-01,2.261230610606206615e-01
3.019770620790824811e-01,1.945072791510421006e-01,6.031298281313363097e-01,1.460521851624587975e-01,2.261917057262105568e-01
3.020604120824164629e-01,1.945545575965195451e-01,6.031420132067791817e-01,1.463311087991223669e-01,2.262603498168186400e-01
3.021437620857504447e-01,1.946018368792211128e-01,6.031542215234320103e-01,1.466098626639665281e-01,2.263289933313352709e-01
3.022271120890844820e-01,1.946491170007347005e-01,6.031664530671493329e-01,1.468884468764700413e-01,2.263976362686515031e-01
3.023104620924184638e-01,1.946963979626470387e-01,6.031787078237955679e-01,1.471668615559966198e-01,2.264662786276588069e-01
3.023938120957524456e-01,1.947436797665439145e-01,6.031909857792451257e-01,1.474451068217961791e-01,2.265349204072494294e-01
3.024771620990864829e-01,1.947909624140101992e-01,6.032032869193824087e-01,1.477231827930045038e-01,2.266035616063162283e-01
3.025605121024204647e-01,1.948382459066295980e-01,6.032156112301014783e-01,1.480010895886426092e-01,2.266722022237525058e-01
3.026438621057544465e-01,1.948855302459849004e-01,6.032279586973067209e-01,1.482788273276182400e-01,2.267408422584523131e-01
3.027272121090884838e-01,1.949328154336579244e-01,6.032403293069120709e-01,1.485563961287252877e-01,2.268094817093103399e-01
3.028105621124225211e-01,1.949801014712293501e-01,6.032527230448415656e-01,1.488337961106437901e-01,2.268781205752217756e-01
3.028939121157565029e-01,1.950273883602789415e-01,6.032651398970291234e-01,1.491110273919400153e-01,2.269467588550823922e-01
3.029772621190904847e-01,1.950746761023854636e-01,6.032775798494183217e-01,1.493880900910675158e-01,2.270153965477887115e-01
3.030606121224245220e-01,1.951219646991266543e-01,6.032900428879628407e-01,1.496649843263664903e-01,2.270840336522378100e-01
3.031439621257585038e-01,1.951692541520791968e-01,6.033025289986262418e-01,1.499417102160635618e-01,2.271526701673272364e-01
3.032273121290924855e-01,1.952165444628188862e-01,6.033150381673817453e-01,1.502182678782729153e-01,2.272213060919553163e-01
3.033106621324265229e-01,1.952638356329204350e-01,6.033275703802125634e-01,1.504946574309959650e-01,2.272899414250209860e-01
3.033940121357605046e-01,1.953111276639575289e-01,6.033401256231116783e-01,1.507708789921210213e-01,2.273585761654235982e-01
3.034773621390944864e-01,1.953584205575028820e-01,6.033527038820818422e-01,1.510469326794242895e-01,2.274272103120632549e-01
3.035607121424285237e-01,1.954057143151283205e-01,6.033653051431356884e-01,1.513228186105697315e-01,2.274958438638406966e-01
3.036440621457625055e-01,1.954530089384044211e-01,6.033779293922956199e-01,1.515985369031084828e-01,2.275644768196571077e-01
3.037274121490964873e-01,1.955003044289009839e-01,6.033905766155940320e-01,1.518740876744801294e-01,2.276331091784143945e-01
3.038107621524304691e-01,1.955476007881866984e-01,6.034032467990726456e-01,1.521494710420120966e-01,2.277017409390150460e-01
3.038941121557644509e-01,1.955948980178293106e-01,6.034159399287833958e-01,1.524246871229200939e-01,2.277703721003621617e-01
3.039774621590984882e-01,1.956421961193955672e-01,6.034286559907878766e-01,1.526997360343083365e-01,2.278390026613594521e-01
3.040608121624324700e-01,1.956894950944511047e-01,6.034413949711573411e-01,1.529746178931688516e-01,2.279076326209110992e-01
3.041441621657664518e-01,1.957367949445606714e-01,6.034541568559727009e-01,1.532493328163829494e-01,2.279762619779220345e-01
3.042275121691004891e-01,1.957840956712880720e-01,6.034669416313248602e-01,1.535238809207207233e-01,2.280448907312977724e-01
3.043108621724344709e-01,1.958313972761959731e-01,6.034797492833143817e-01,1.537982623228404400e-01,2.281135188799442992e-01
3.043942121757684527e-01,1.958786997608461256e-01,6.034925797980512652e-01,1.540724771392900927e-01,2.281821464227683227e-01
3.044775621791024900e-01,1.959260031267992808e-01,6.035054331616557244e-01,1.543465254865067082e-01,2.282507733586771614e-01
3.045609121824364718e-01,1.959733073756151911e-01,6.035183093602572990e-01,1.546204074808162077e-01,2.283193996865785780e-01
3.046442621857704536e-01,1.960206125088525819e-01,6.035312083799951877e-01,1.548941232384344335e-01,2.283880254053811121e-01
3.047276121891044909e-01,1.960679185280692627e-01,6.035441302070185809e-01,1.551676728754668166e-01,2.284566505139938308e-01
3.048109621924385282e-01,1.961152254348220159e-01,6.035570748274859953e-01,1.554410565079081818e-01,2.285252750113263565e-01
3.048943121957725100e-01,1.961625332306665415e-01,6.035700422275659394e-01,1.557142742516431366e-01,2.285938988962888663e-01
3.049776621991064918e-01,1.962098419171576791e-01,6.035830323934363584e-01,1.559873262224467649e-01,2.286625221677922593e-01
3.050610122024405291e-01,1.962571514958492414e-01,6.035960453112848567e-01,1.562602125359840444e-01,2.287311448247480172e-01
3.051443622057745109e-01,1.963044619682940140e-01,6.036090809673086977e-01,1.565329333078099849e-01,2.287997668660680661e-01
3.052277122091084927e-01,1.963517733360438111e-01,6.036221393477149144e-01,1.568054886533702952e-01,2.288683882906650535e-01
3.053110622124425300e-01,1.963990856006495034e-01,6.036352204387199771e-01,1.570778786880013267e-01,2.289370090974522653e-01
3.053944122157765118e-01,1.964463987636609066e-01,6.036483242265499038e-01,1.573501035269296300e-01,2.290056292853433761e-01
3.054777622191104935e-01,1.964937128266268651e-01,6.036614506974405936e-01,1.576221632852729260e-01,2.290742488532528376e-01
3.055611122224445309e-01,1.965410277910952797e-01,6.036745998376373823e-01,1.578940580780400782e-01,2.291428678000956842e-01
3.056444622257785126e-01,1.965883436586130240e-01,6.036877716333949317e-01,1.581657880201303434e-01,2.292114861247873669e-01
3.057278122291124944e-01,1.966356604307259726e-01,6.037009660709780068e-01,1.584373532263348427e-01,2.292801038262441138e-01
3.058111622324464762e-01,1.966829781089790563e-01,6.037141831366604761e-01,1.587087538113357288e-01,2.293487209033826524e-01
3.058945122357804580e-01,1.967302966949162069e-01,6.037274228167260892e-01,1.589799898897068242e-01,2.294173373551203210e-01
3.059778622391144953e-01,1.967776161900804122e-01,6.037406850974678107e-01,1.592510615759136217e-01,2.294859531803750963e-01
3.060612122424484771e-01,1.968249365960135777e-01,6.037539699651884861e-01,1.595219689843128952e-01,2.295545683780653989e-01
3.061445622457824589e-01,1.968722579142566931e-01,6.037672774062001757e-01,1.597927122291537272e-01,2.296231829471103714e-01
3.062279122491164962e-01,1.969195801463498319e-01,6.037806074068247097e-01,1.600632914245774530e-01,2.296917968864297388e-01
3.063112622524504780e-01,1.969669032938319020e-01,6.037939599533933555e-01,1.603337066846168835e-01,2.297604101949436706e-01
3.063946122557844598e-01,1.970142273582409786e-01,6.038073350322467059e-01,1.606039581231975821e-01,2.298290228715730577e-01
3.064779622591184971e-01,1.970615523411141934e-01,6.038207326297350130e-01,1.608740458541376706e-01,2.298976349152394016e-01
