theta_rad,theta_deg,viscosity_ratio,Q,log_c,c,force_intercept,slope_expected,slope_fitted,slope_relative_error,plateau_standard_deviation,plateau_half_drift,fit_lower,fit_upper,inner_radius,outer_radius,radial_cells,angular_cells_a,angular_cells_b,velocity_dofs,pressure_dofs,interface_constraints,linear_system_backward_error,constraint_relative_error,generator_version,generator_source_sha256,mesh_delta_Q,inner_radius_delta_Q,outer_radius_delta_Q,fit_window_delta_Q,plateau_half_drift_Q,max_linear_system_backward_error,max_constraint_relative_error,estimated_error_Q,log10_viscosity_ratio,converged
0.5890486225480862,33.75,0.01539926526059492,-0.5682532104838989,0.9804929646680767,2.6657700485198332,-7.667586917208842,4.889253129501286,4.889264386040971,2.3023024962043337e-06,0.00011638868469750362,3.7359357101252044e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,8.937504367975032e-17,7.705801502935976e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00023403297879664997,1.735107051370477e-07,1.501979376428153e-07,6.803433109148216e-05,7.64111738781313e-06,1.39012479999765e-16,7.705801502935976e-17,0.00023403297879664997,-1.8125,True
0.5890486225480862,33.75,0.023713737056616554,-0.5664761868879524,0.9787159410721302,2.66103711875166,-7.686431714223427,4.906829595344002,4.906841077395818,2.340014380486366e-06,0.00011691393132717587,3.814895404374852e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,1.831975843863873e-16,1.3023746279615024e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002348588813980701,1.756112835149537e-07,1.4943227721886387e-07,6.788313434258342e-05,7.774664536944047e-06,1.831975843863873e-16,9.957262919528423e-17,0.0002348588813980701,-1.625,True
0.5890486225480862,33.75,0.042169650342858224,-0.5625793581652938,0.9748191123494716,2.650687690945588,-7.7280603027027555,4.945707405079685,4.945719389405394,2.4231772579597077e-06,0.00011807783351815039,3.990774018358678e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,1.7222177385032971e-16,1.2921732230855837e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00023667788084624775,1.7989059775125327e-07,1.4744067167171693e-07,6.755272148128988e-05,8.069167242404585e-06,1.7222177385032971e-16,6.165911774912784e-17,0.00023667788084624775,-1.375,True
0.5890486225480862,33.75,0.07498942093324558,-0.5558066985550871,0.9680464527392649,2.632796140560962,-7.8014052378699335,5.014379514572906,5.014392391886108,2.5680771000846647e-06,0.00012013883871566896,4.303503237235162e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,9.734829606792053e-17,4.216767298307887e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00023986653715013517,1.8747246910422177e-07,1.4413929716461382e-07,6.6983738759685e-05,8.582324542305226e-06,9.734829606792053e-17,5.3203271647662937e-17,0.00023986653715013517,-1.125,True
0.5890486225480862,33.75,0.1333521432163324,-0.5442297778774963,0.9564695320616741,2.6024922199802023,-7.929704963488624,5.1350550786475555,5.135069544231801,2.817026112378329e-06,0.00012377617226713033,4.8596843315706906e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,8.598179395534712e-17,5.215226842039402e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002453967452298311,2.006068462456767e-07,1.385361030337151e-07,6.602719620474318e-05,9.463743342847666e-06,8.598179395534712e-17,5.215226842039402e-17,0.0002453967452298311,-0.875,True
0.5890486225480862,33.75,0.23713737056616552,-0.524970066291844,0.9372098204760217,2.5528485661905744,-8.151291042506696,5.345213799722366,5.345231090501177,3.234815193486895e-06,0.0001301570447048218,5.849011133740589e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,9.254089195541608e-17,1.2112988508648514e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002548185149731097,2.2191580395514166e-07,1.2866344989426182e-07,6.448544792858613e-05,1.0942520454550184e-05,9.254089195541608e-17,5.458984680180522e-15,0.0002548185149731097,-0.625,True
0.5890486225480862,33.75,0.4216965034285822,-0.4942301960082418,0.9064699501924196,2.475568211790319,-8.525445604356127,5.705577110629548,5.705599407401678,3.907890770316058e-06,0.00014122243756204062,7.601937999446307e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,4.391978966577374e-17,5.332864817551059e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00027041482390632865,2.5512262347149317e-07,1.1246945597065405e-07,6.217827114274321e-05,1.3323696888232077e-05,6.237669367407324e-17,1.1956775706273664e-14,0.00027041482390632865,-0.375,True
0.5890486225480862,33.75,0.7498942093324559,-0.44785564847061243,0.8600954026547902,2.3633861562643625,-9.132493103380577,6.307599181608568,6.3076302376326545,4.923588704963677e-06,0.00016000016483236066,0.00010668431697702374,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,1.0126957670917714e-16,1.6772493115710935e-14,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.000295111819654581,3.0250244709151275e-07,8.715685329008238e-08,5.9158175793161405e-05,1.6913617036429545e-05,1.1340939488219737e-16,1.6772493115710935e-14,0.000295111819654581,-0.125,True
0.6544984694978736,37.5,0.011547819846894581,-0.4500838862836727,0.9537550560744087,2.5954373967480344,-6.302825115958206,4.346524484256779,4.346530706722955,1.4315957954647018e-06,8.592024886507174e-05,2.0111352368346047e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,8.292212746745689e-17,7.071547458598412e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00016198449224424927,1.1298284574579043e-07,1.362510773095238e-07,6.099103892620583e-05,4.626996222197729e-06,8.292212746745689e-17,1.3228750572070068e-15,0.00016198449224424927,-1.9375,True
0.6544984694978736,37.5,0.01539926526059492,-0.44931729259019315,0.9529884623809292,2.5934485132380445,-6.311870131920984,4.355064390793632,4.355070699682639,1.448632773515257e-06,8.606999261269171e-05,2.0413641285799144e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,7.097184800405407e-17,6.997282227500091e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0001623092384255287,1.1354448115064031e-07,1.3567644696621528e-07,6.0924508181514625e-05,4.687333975808135e-06,8.279133651888989e-17,5.133047744383065e-16,0.0001623092384255287,-1.8125,True
