theta_rad,theta_deg,viscosity_ratio,Q,log_c,c,force_intercept,slope_expected,slope_fitted,slope_relative_error,plateau_standard_deviation,plateau_half_drift,fit_lower,fit_upper,inner_radius,outer_radius,radial_cells,angular_cells_a,angular_cells_b,velocity_dofs,pressure_dofs,interface_constraints,linear_system_backward_error,constraint_relative_error,generator_version,generator_source_sha256,mesh_delta_Q,inner_radius_delta_Q,outer_radius_delta_Q,fit_window_delta_Q,plateau_half_drift_Q,max_linear_system_backward_error,max_constraint_relative_error,estimated_error_Q,log10_viscosity_ratio,converged
0.5672320068981571,32.5,0.01,-0.6113670207426367,0.9901676105667088,2.6916855894892624,-8.189260289922329,5.08218188935511,5.0821889095888935,1.381342489503723e-06,0.00010655345188417156,2.2190671915112148e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,9.329191906609206e-17,6.441301233421421e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002198909243320557,7.750260677674703e-08,1.2915786729017498e-07,7.362612504890897e-05,4.36636712306414e-06,1.3992241465433705e-16,6.441301233421421e-17,0.0002198909243320557,-2,True
0.5672320068981571,32.5,0.01333521432163324,-0.6106390296746287,0.9894396194987007,2.6897267795068234,-8.19676765512158,5.0891400891840055,5.089147193792337,1.3960331621820643e-06,0.0001067349567680272,2.2485929116911052e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,2.8888904408531097e-16,5.3650299350873905e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00022018314568605923,7.819894087823798e-08,1.2884198818952086e-07,7.356571522354471e-05,4.418414255229601e-06,2.8888904408531097e-16,4.175143246094314e-17,0.00022018314568605923,-1.875,True
0.5672320068981571,32.5,0.01778279410038923,-0.6096715795440288,0.9884721693681009,2.6871258613148967,-8.206765577353721,5.0984099375590946,5.098417154829349,1.4155923793168768e-06,0.00010697697086487039,2.2880092341637237e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,1.6749830389419775e-16,3.4033389417896026e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.000220572040491529,7.914501587436007e-08,1.282745643038652e-07,7.34855127899614e-05,4.487691774857804e-06,1.6749830389419775e-16,3.4033389417896026e-17,0.000220572040491529,-1.75,True
0.5672320068981571,32.5,0.03162277660168379,-0.6066852128224254,0.9854858026464974,2.67911308855994,-8.237780049799872,5.127189809215186,5.127197376018487,1.475818836915721e-06,0.00010772890864099209,2.4103060990654512e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,6.484578049779024e-17,5.308765618652149e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00022177677813450813,8.23253880621877e-08,1.2703024099280924e-07,7.323897807731683e-05,4.701027636490786e-06,9.262659252683878e-17,1.8683050098686254e-17,0.00022177677813450813,-1.5,True
0.5672320068981571,32.5,0.05623413251903491,-0.6014628110670599,0.980263400891132,2.6651581545160656,-8.29257134407789,5.178122955320157,5.178131143914509,1.5813827562993765e-06,0.00010906326399613704,2.6278684774894145e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,8.271623781056325e-17,8.935515915210879e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002238984501892194,8.800015072196743e-08,1.2455826792212576e-07,7.281085536936516e-05,5.074944145135574e-06,1.3325032390891486e-16,8.935515915210879e-17,0.0002238984501892194,-1.25,True
0.5672320068981571,32.5,0.1,-0.5924427386092739,0.9712433284333459,2.6412263305051358,-8.388874763919919,5.267928673684158,5.267937968314018,1.7643803544853398e-06,0.00011142674114806425,3.0148633324955654e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,6.458718609135215e-17,5.201575206416571e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00022760700054824667,9.743599194145247e-08,1.2028676787956272e-07,7.208077079190467e-05,5.723052682084062e-06,6.458718609135215e-17,7.41942852963185e-18,0.00022760700054824667,-1,True
0.5672320068981571,32.5,0.1778279410038923,-0.5771838278178845,0.9559844176419565,2.601230019657629,-8.556614621506334,5.425248769729558,5.425260028848255,2.0753184184485463e-06,0.00011559806608689153,3.702201024857743e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,7.082304931591173e-17,6.088010906175189e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00023400984981014616,1.1354580542466408e-07,1.1322946091851804e-07,7.087550357631756e-05,6.8240207629083394e-06,8.85190296813675e-17,1.780464130857314e-14,0.00023400984981014616,-0.75,True
0.5672320068981571,32.5,0.31622776601683794,-0.5522155392241848,0.9310161290482568,2.5370858749230885,-8.844124400993113,5.697742470361757,5.6977572106558085,2.587041117996236e-06,0.00012291045411771834,4.9201106742557954e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,1.7869248208015745e-16,1.079837053535623e-15,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002448367601801671,1.3932688558426776e-07,1.0103454251009225e-07,6.899518169611873e-05,8.635193148600505e-06,1.7869248208015745e-16,3.8139606223676524e-13,0.0002448367601801671,-0.5,True
0.5672320068981571,32.5,0.5623413251903491,-0.5133183909579644,0.8921189807820364,2.4402951150491647,-9.323102767110285,6.160701424641085,6.160722282294856,3.3855972449980953e-06,0.00013555562350010022,7.059881429150039e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,3.992541578751316e-17,6.7880454103728886e-15,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002625490888463755,1.780377623106233e-07,8.170612475488781e-08,6.634543219030675e-05,1.1459541604974534e-05,5.988150760566352e-17,3.305023555682661e-13,0.0002625490888463755,-0.25,True
0.5672320068981571,32.5,1.0,-0.4564059477342899,0.8352065375583619,2.3052901281155145,-10.081917400373946,6.922463765036282,6.922495119523192,4.5293825976511215e-06,0.00015683151465285182,0.00010729458713854001,100000.0,10000000.0,1e-08,100000000.0,480,8,34,165292,21164,2877,2.2494850882085885e-16,4.206858017479631e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002901015871874524,2.292711431817196e-07,5.315805884364977e-08,6.32840344469976e-05,1.5499479777772105e-05,2.2494850882085885e-16,9.504970692913312e-15,0.0002901015871874524,0,True
0.6108652381980153,35,0.01,-0.5286588800814906,0.9727948092603432,2.6453273229996657,-7.16550934892738,4.687448221636862,4.687463166097718,3.1881868662875235e-06,0.0001260658016343395,5.0577391614403666e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,4.2311271497168046e-17,6.552278935627772e-15,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002479386726477184,2.698699403946847e-07,1.7481037506428265e-07,6.282862735473849e-05,1.07899627308826e-05,1.322081076198097e-16,6.552278935627772e-15,0.0002479386726477184,-2,True
0.6108652381980153,35,0.01333521432163324,-0.5279545426901884,0.972090471869041,2.6434647760615686,-7.173169887614984,4.694622573643824,4.6946376176721,3.20452348212541e-06,0.00012625181425748804,5.0926366570891446e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,1.2678377979704884e-16,4.1491643547832413e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00024828200599347205,2.706740387381501e-07,1.743129198761295e-07,6.276539336780296e-05,1.084780848130331e-05,1.2678377979704884e-16,4.1491643547832413e-16,0.00024828200599347205,-1.875,True
